c_acc_number,cqr_longitude,cqr_latitude,zone_name_from_coordinates,cqr_acc_id_org,isthecustomeravailable,trw_id
NEWACCOUNT-36.11964985728264,36.11964986,-0.272154008,,-1,NO,57877
NEWACCOUNT-36.11965052783489,36.11965053,-0.264242584,,-1,NO,57878
NEWACCOUNT-36.11965321004391,36.11965321,-0.174764757,,-1,NO,57879
NEWACCOUNT-36.119676008820534,36.11967601,-0.285596745,,-1,NO,57885
NEWACCOUNT-36.119685396552086,36.1196854,-0.274293046,,-1,NO,57889
NEWACCOUNT-36.11968640238047,36.1196864,-0.274225321,,-1,NO,57892
NEWACCOUNT-36.11970752477646,36.11970752,-0.168641637,,-1,NO,57900
NEWACCOUNT-36.119717247784145,36.11971725,-0.279867616,,-1,NO,57904
NEWACCOUNT-36.119719594717026,36.11971959,-0.251697014,,-1,NO,57905
NEWACCOUNT-36.11972596496344,36.11972596,-0.296384451,Southern Zone,-1,NO,57907
NEWACCOUNT-36.11974272876978,36.11974273,-0.279844483,,-1,NO,57909
NEWACCOUNT-36.119766533374786,36.11976653,-0.182812351,,-1,NO,57911
NEWACCOUNT-36.119769886136055,36.11976989,-0.276462257,,-1,NO,57914
NEWACCOUNT-36.11977458000183,36.11977458,-0.276305685,,-1,NO,57916
NEWACCOUNT-36.11978396773338,36.11978397,-0.272195582,,-1,NO,57918
NEWACCOUNT-36.11978430300951,36.1197843,-0.251559217,,-1,NO,57919
NEWACCOUNT-36.119785979390144,36.11978598,-0.249833232,,-1,NO,57922
NEWACCOUNT-36.119785979390144,36.11978598,-0.18120471,,-1,NO,57923
NEWACCOUNT-36.11978933215141,36.11978933,-0.261077611,,-1,NO,57924
NEWACCOUNT-36.11979804933071,36.11979805,-0.27633083,,-1,NO,57928
NEWACCOUNT-36.11980475485325,36.11980475,-0.225372031,,-1,NO,57932
NEWACCOUNT-36.11981179565191,36.1198118,-0.275182858,,-1,NO,57936
NEWACCOUNT-36.11981514841318,36.11981515,-0.27141138,,-1,NO,57937
NEWACCOUNT-36.11981883645058,36.11981884,-0.226083817,,-1,NO,57938
NEWACCOUNT-36.119831912219524,36.11983191,-0.29381627,Southern Zone,-1,NO,57941
NEWACCOUNT-36.119839288294315,36.11983929,-0.275913752,,-1,NO,57943
NEWACCOUNT-36.11985236406326,36.11985236,-0.237595093,,-1,NO,57947
NEWACCOUNT-36.11985940486193,36.1198594,-0.263143561,,-1,NO,57951
NEWACCOUNT-36.11985940486193,36.1198594,-0.245703339,,-1,NO,57952
NEWACCOUNT-36.119860745966434,36.11986075,-0.28985101,,-1,NO,57953
NEWACCOUNT-36.1198677867651,36.11986779,-0.245057603,,-1,NO,57955
NEWACCOUNT-36.11987113952636,36.11987114,-0.2725503,,-1,NO,57956
NEWACCOUNT-36.119871474802494,36.11987147,-0.278882922,,-1,NO,57957
NEWACCOUNT-36.119874492287636,36.11987449,-0.18048387,,-1,NO,57959
NEWACCOUNT-36.11987851560116,36.11987852,-0.273890048,,-1,NO,57963
NEWACCOUNT-36.11984767019749,36.11984767,-0.294499889,Southern Zone,-1,NO,57944
NEWACCOUNT-36.119852028787136,36.11985203,-0.2941559,Southern Zone,-1,NO,57946
NEWACCOUNT-36.119896955788136,36.11989696,-0.295778615,Southern Zone,-1,NO,57969
NEWACCOUNT-36.11992176622152,36.11992177,-0.293987258,Southern Zone,-1,NO,57973
NEWACCOUNT-36.119906678795815,36.11990668,-0.250037078,,-1,NO,57970
NEWACCOUNT-36.11991003155708,36.11991003,-0.279908184,,-1,NO,57972
NEWACCOUNT-36.11992243677378,36.11992244,-0.273482022,,-1,NO,57974
NEWACCOUNT-36.11992981284857,36.11992981,-0.273790808,,-1,NO,57977
NEWACCOUNT-36.11994121223688,36.11994121,-0.278991215,,-1,NO,57978
NEWACCOUNT-36.11995059996843,36.1199506,-0.272096677,,-1,NO,57980
NEWACCOUNT-36.11997541040182,36.11997541,-0.273663739,,-1,NO,57986
NEWACCOUNT-36.11998613923788,36.11998614,-0.246653838,,-1,NO,57987
NEWACCOUNT-36.119992174208164,36.11999217,-0.278949977,,-1,NO,57989
NEWACCOUNT-36.12000022083521,36.12000022,-0.271976649,,-1,NO,57992
NEWACCOUNT-36.12000726163387,36.12000726,-0.247788737,,-1,NO,57996
NEWACCOUNT-36.12000893801451,36.12000894,-0.178558053,,-1,NO,57997
NEWACCOUNT-36.12001162022352,36.12001162,-0.250492043,,-1,NO,57999
NEWACCOUNT-36.119929142296314,36.11992914,-0.294832478,Southern Zone,-1,NO,57976
NEWACCOUNT-36.12001899629831,36.120019,-0.257076131,,-1,NO,58001
NEWACCOUNT-36.12002335488796,36.12002335,-0.256982255,,-1,NO,58002
NEWACCOUNT-36.12004648894071,36.12004649,-0.273883678,,-1,NO,58006
NEWACCOUNT-36.12005554139614,36.12005554,-0.259664101,,-1,NO,58007
NEWACCOUNT-36.12006526440382,36.12006526,-0.27339988,,-1,NO,58010
NEWACCOUNT-36.1200662702322,36.12006627,-0.280220658,,-1,NO,58011
NEWACCOUNT-36.12007264047861,36.12007264,-0.261997264,,-1,NO,58012
NEWACCOUNT-36.12007364630699,36.12007365,-0.24806802,,-1,NO,58014
NEWACCOUNT-36.12007364630699,36.12007365,-0.246604218,,-1,NO,58015
NEWACCOUNT-36.12008571624756,36.12008572,-0.18648897,,-1,NO,58017
NEWACCOUNT-36.12008806318045,36.12008806,-0.259808939,,-1,NO,58018
NEWACCOUNT-36.12010281533003,36.12010282,-0.258263332,,-1,NO,58021
NEWACCOUNT-36.12011387944222,36.12011388,-0.280812413,,-1,NO,58025
NEWACCOUNT-36.12011522054672,36.12011522,-0.279947411,,-1,NO,58026
NEWACCOUNT-36.1201286315918,36.12012863,-0.260135159,,-1,NO,58030
NEWACCOUNT-36.120129972696304,36.12012997,-0.273705984,,-1,NO,58031
NEWACCOUNT-36.12013064324855,36.12013064,-0.182013392,,-1,NO,58032
NEWACCOUNT-36.12015176564455,36.12015177,-0.247032026,,-1,NO,58037
NEWACCOUNT-36.120161823928356,36.12016182,-0.170162443,,-1,NO,58038
NEWACCOUNT-36.12017992883921,36.12017993,-0.264672739,,-1,NO,58039
NEWACCOUNT-36.120190657675266,36.12019066,-0.180147589,,-1,NO,58042
NEWACCOUNT-36.12020373344421,36.12020373,-0.272739058,,-1,NO,58044
NEWACCOUNT-36.12020507454873,36.12020507,-0.172052386,,-1,NO,58045
NEWACCOUNT-36.1202235147357,36.12022351,-0.274142508,,-1,NO,58047
NEWACCOUNT-36.12022586166859,36.12022586,-0.181015615,,-1,NO,58049
NEWACCOUNT-36.12023927271366,36.12023927,-0.274243425,,-1,NO,58051
NEWACCOUNT-36.12024329602718,36.1202433,-0.280382594,,-1,NO,58053
NEWACCOUNT-36.1202597245574,36.12025972,-0.247047449,,-1,NO,58057
NEWACCOUNT-36.12026039510965,36.1202604,-0.273481351,,-1,NO,58059
NEWACCOUNT-36.12027179449797,36.12027179,-0.259903821,,-1,NO,58064
NEWACCOUNT-36.12028419971465,36.1202842,-0.246645121,,-1,NO,58065
NEWACCOUNT-36.120285540819175,36.12028554,-0.250695554,,-1,NO,58066
NEWACCOUNT-36.12029258161783,36.12029258,-0.259929972,,-1,NO,58068
NEWACCOUNT-36.12029425799847,36.12029426,-0.290158119,,-1,NO,58069
NEWACCOUNT-36.12030599266291,36.12030599,-0.251784855,,-1,NO,58071
NEWACCOUNT-36.12030901014805,36.12030901,-0.181518191,,-1,NO,58074
NEWACCOUNT-36.12031303346157,36.12031303,-0.278395101,,-1,NO,58075
NEWACCOUNT-36.12032912671566,36.12032913,-0.180164688,,-1,NO,58078
NEWACCOUNT-36.12033482640982,36.12033483,-0.293709989,Southern Zone,-1,NO,58080
NEWACCOUNT-36.120346896350384,36.1203469,-0.293698925,Southern Zone,-1,NO,58084
NEWACCOUNT-36.12033784389496,36.12033784,-0.27403958,,-1,NO,58081
NEWACCOUNT-36.120377741754055,36.12037774,-0.262116956,,-1,NO,58086
NEWACCOUNT-36.12038813531399,36.12038814,-0.182927015,,-1,NO,58092
NEWACCOUNT-36.12039852887391,36.12039853,-0.244051784,,-1,NO,58094
NEWACCOUNT-36.120400205254555,36.12040021,-0.175125512,,-1,NO,58095
NEWACCOUNT-36.12040389329195,36.12040389,-0.25411869,,-1,NO,58097
NEWACCOUNT-36.12040489912033,36.1204049,-0.259709363,,-1,NO,58098
NEWACCOUNT-36.12041227519512,36.12041228,-0.246555268,,-1,NO,58100
NEWACCOUNT-36.12041227519512,36.12041228,-0.180432908,,-1,NO,58101
NEWACCOUNT-36.12041529268026,36.12041529,-0.264807518,,-1,NO,58103
NEWACCOUNT-36.120422668755054,36.12042267,-0.17874346,,-1,NO,58107
NEWACCOUNT-36.120430044829845,36.12043004,-0.237734232,,-1,NO,58110
NEWACCOUNT-36.12043172121048,36.12043172,-0.288920966,,-1,NO,58111
NEWACCOUNT-36.12038411200046,36.12038411,-0.293556099,Southern Zone,-1,NO,58089
NEWACCOUNT-36.12043306231499,36.12043306,-0.294441216,Southern Zone,-1,NO,58113
NEWACCOUNT-36.12043406814337,36.12043407,-0.29603141,Southern Zone,-1,NO,58115
NEWACCOUNT-36.12044580280781,36.1204458,-0.297521357,Southern Zone,-1,NO,58120
NEWACCOUNT-36.120433397591114,36.1204334,-0.280941493,,-1,NO,58114
NEWACCOUNT-36.120436415076256,36.12043642,-0.251668516,,-1,NO,58118
NEWACCOUNT-36.12045586109162,36.12045586,-0.279316429,,-1,NO,58122
NEWACCOUNT-36.1204582080245,36.12045821,-0.238150641,,-1,NO,58124
NEWACCOUNT-36.120459549129,36.12045955,-0.264640888,,-1,NO,58125
NEWACCOUNT-36.12046625465155,36.12046625,-0.173405554,,-1,NO,58129
NEWACCOUNT-36.120470613241196,36.12047061,-0.280142875,,-1,NO,58130
NEWACCOUNT-36.12047430127859,36.1204743,-0.186329044,,-1,NO,58131
NEWACCOUNT-36.12048234790564,36.12048235,-0.260904945,,-1,NO,58132
NEWACCOUNT-36.12048268318176,36.12048268,-0.264740464,,-1,NO,58133
NEWACCOUNT-36.12048603594304,36.12048604,-0.254116343,,-1,NO,58135
NEWACCOUNT-36.120493076741695,36.12049308,-0.264866862,,-1,NO,58137
NEWACCOUNT-36.12049341201782,36.12049341,-0.280249156,,-1,NO,58138
NEWACCOUNT-36.120499446988106,36.12049945,-0.233872889,,-1,NO,58141
NEWACCOUNT-36.12052023410797,36.12052023,-0.288362739,,-1,NO,58147
NEWACCOUNT-36.12052157521248,36.12052158,-0.288453932,,-1,NO,58148
NEWACCOUNT-36.12052593380213,36.12052593,-0.259643314,,-1,NO,58151
NEWACCOUNT-36.120544373989105,36.12054437,-0.269397734,,-1,NO,58157
NEWACCOUNT-36.120549738407135,36.12054974,-0.244030997,,-1,NO,58158
NEWACCOUNT-36.120551750063896,36.12055175,-0.272601597,,-1,NO,58159
NEWACCOUNT-36.12056851387024,36.12056851,-0.280987761,,-1,NO,58161
NEWACCOUNT-36.120579577982426,36.12057958,-0.185935096,,-1,NO,58166
NEWACCOUNT-36.120580919086926,36.12058092,-0.290632194,,-1,NO,58167
NEWACCOUNT-36.120593659579754,36.12059366,-0.251677233,,-1,NO,58171
NEWACCOUNT-36.120603047311306,36.12060305,-0.24579688,,-1,NO,58174
NEWACCOUNT-36.12060338258743,36.12060338,-0.253872599,,-1,NO,58176
NEWACCOUNT-36.12062148749828,36.12062149,-0.272011517,,-1,NO,58178
NEWACCOUNT-36.12063053995371,36.12063054,-0.295585834,Southern Zone,-1,NO,58181
NEWACCOUNT-36.12062953412533,36.12062953,-0.27938583,,-1,NO,58180
NEWACCOUNT-36.12063154578209,36.12063155,-0.181315686,,-1,NO,58182
NEWACCOUNT-36.12063758075238,36.12063758,-0.264829646,,-1,NO,58183
NEWACCOUNT-36.12063858658075,36.12063859,-0.289426221,,-1,NO,58184
NEWACCOUNT-36.12064328044654,36.12064328,-0.24413929,,-1,NO,58185
NEWACCOUNT-36.12064428627491,36.12064429,-0.181461865,,-1,NO,58186
NEWACCOUNT-36.12064562737942,36.12064563,-0.181002204,,-1,NO,58187
NEWACCOUNT-36.12065937370062,36.12065937,-0.186959695,,-1,NO,58192
NEWACCOUNT-36.120664067566395,36.12066407,-0.262994029,,-1,NO,58194
NEWACCOUNT-36.12066742032766,36.12066742,-0.257780874,,-1,NO,58195
NEWACCOUNT-36.12067312002182,36.12067312,-0.186862801,,-1,NO,58196
NEWACCOUNT-36.120680160820484,36.12068016,-0.257942811,,-1,NO,58200
NEWACCOUNT-36.12069156020879,36.12069156,-0.258072562,,-1,NO,58203
NEWACCOUNT-36.120692901313305,36.1206929,-0.264664692,,-1,NO,58204
NEWACCOUNT-36.120692901313305,36.1206929,-0.242565853,,-1,NO,58205
NEWACCOUNT-36.1206965893507,36.12069659,-0.269147285,,-1,NO,58208
NEWACCOUNT-36.12069759517908,36.1206976,-0.281022964,,-1,NO,58209
NEWACCOUNT-36.12070430070162,36.1207043,-0.222512483,,-1,NO,58212
NEWACCOUNT-36.120711006224155,36.12071101,-0.259713386,,-1,NO,58215
NEWACCOUNT-36.12073380500078,36.12073381,-0.245967869,,-1,NO,58222
NEWACCOUNT-36.12073581665754,36.12073582,-0.258336086,,-1,NO,58223
NEWACCOUNT-36.12073715776205,36.12073716,-0.261301908,,-1,NO,58225
NEWACCOUNT-36.120738834142685,36.12073883,-0.25784927,,-1,NO,58226
NEWACCOUNT-36.120740845799446,36.12074085,-0.277542169,,-1,NO,58228
NEWACCOUNT-36.12074822187424,36.12074822,-0.258390735,,-1,NO,58230
NEWACCOUNT-36.12075123935938,36.12075124,-0.263725594,,-1,NO,58232
NEWACCOUNT-36.120755933225155,36.12075593,-0.272249225,,-1,NO,58234
NEWACCOUNT-36.12076096236706,36.12076096,-0.245714738,,-1,NO,58235
NEWACCOUNT-36.12076263874769,36.12076264,-0.182269541,,-1,NO,58236
NEWACCOUNT-36.1207639798522,36.12076398,-0.251609843,,-1,NO,58237
NEWACCOUNT-36.120764315128326,36.12076432,-0.257770146,,-1,NO,58238
NEWACCOUNT-36.120766662061214,36.12076666,-0.272930499,,-1,NO,58239
NEWACCOUNT-36.1207690089941,36.12076901,-0.247293204,,-1,NO,58240
NEWACCOUNT-36.12078208476305,36.12078208,-0.277957571,,-1,NO,58243
NEWACCOUNT-36.12079482525587,36.12079483,-0.260584425,,-1,NO,58247
NEWACCOUNT-36.12082131206989,36.12082131,-0.296490397,Southern Zone,-1,NO,58255
NEWACCOUNT-36.12082701176405,36.12082701,-0.294860641,Southern Zone,-1,NO,58258
NEWACCOUNT-36.12080555409193,36.12080555,-0.262966201,,-1,NO,58251
NEWACCOUNT-36.120812930166714,36.12081293,-0.260162316,,-1,NO,58253
NEWACCOUNT-36.12083002924919,36.12083003,-0.181579547,,-1,NO,58260
NEWACCOUNT-36.120836064219475,36.12083606,-0.257799314,,-1,NO,58262
NEWACCOUNT-36.12089909613133,36.1208991,-0.253874611,,-1,NO,58275
NEWACCOUNT-36.12091686576605,36.12091687,-0.170402164,,-1,NO,58277
NEWACCOUNT-36.12092491239309,36.12092491,-0.265002982,,-1,NO,58280
NEWACCOUNT-36.12093362957239,36.12093363,-0.294313142,Southern Zone,-1,NO,58282
NEWACCOUNT-36.120947375893586,36.12094738,-0.294917972,Southern Zone,-1,NO,58287
NEWACCOUNT-36.12096179276705,36.12096179,-0.296269788,Southern Zone,-1,NO,58289
NEWACCOUNT-36.1209349706769,36.12093497,-0.263006434,,-1,NO,58283
NEWACCOUNT-36.12093564122915,36.12093564,-0.260148905,,-1,NO,58284
NEWACCOUNT-36.120947040617466,36.12094704,-0.260595824,,-1,NO,58286
NEWACCOUNT-36.12095944583417,36.12095945,-0.245511228,,-1,NO,58288
NEWACCOUNT-36.12096346914768,36.12096347,-0.182050607,,-1,NO,58290
NEWACCOUNT-36.12097956240178,36.12097956,-0.280993125,,-1,NO,58296
NEWACCOUNT-36.120981238782406,36.12098124,-0.243880459,,-1,NO,58297
NEWACCOUNT-36.120989955961704,36.12098996,-0.249095967,,-1,NO,58299
NEWACCOUNT-36.120990961790085,36.12099096,-0.281095383,,-1,NO,58300
NEWACCOUNT-36.12099464982748,36.12099465,-0.249012484,,-1,NO,58302
NEWACCOUNT-36.12099565565586,36.12099566,-0.270738488,,-1,NO,58303
NEWACCOUNT-36.12100403755903,36.12100404,-0.249149945,,-1,NO,58304
NEWACCOUNT-36.12100504338741,36.12100504,-0.248834454,,-1,NO,58305
NEWACCOUNT-36.12101510167122,36.1210151,-0.289484558,,-1,NO,58306
NEWACCOUNT-36.12101845443249,36.12101845,-0.183455742,,-1,NO,58307
NEWACCOUNT-36.121020801365376,36.1210208,-0.270015976,,-1,NO,58309
NEWACCOUNT-36.12103085964918,36.12103086,-0.278531222,,-1,NO,58310
NEWACCOUNT-36.12103722989559,36.12103723,-0.280871421,,-1,NO,58313
NEWACCOUNT-36.12109020352363,36.1210902,-0.295800407,Southern Zone,-1,NO,58329
NEWACCOUNT-36.1211009323597,36.12110093,-0.294287997,Southern Zone,-1,NO,58335
NEWACCOUNT-36.12112004309893,36.12112004,-0.295779956,Southern Zone,-1,NO,58341
NEWACCOUNT-36.121083833277225,36.12108383,-0.272093324,,-1,NO,58326
NEWACCOUNT-36.12109187990427,36.12109188,-0.277102627,,-1,NO,58330
NEWACCOUNT-36.12109623849392,36.12109624,-0.271449936,,-1,NO,58332
NEWACCOUNT-36.12109757959843,36.12109758,-0.277137831,,-1,NO,58334
NEWACCOUNT-36.12110394984484,36.12110395,-0.256302657,,-1,NO,58336
NEWACCOUNT-36.121105961501605,36.12110596,-0.271241397,,-1,NO,58337
NEWACCOUNT-36.12110897898674,36.12110898,-0.263185134,,-1,NO,58339
NEWACCOUNT-36.121116690337665,36.12111669,-0.25501655,,-1,NO,58340
NEWACCOUNT-36.12112272530794,36.12112273,-0.281236533,,-1,NO,58342
NEWACCOUNT-36.12112306058407,36.12112306,-0.263651834,,-1,NO,58343
NEWACCOUNT-36.1211297661066,36.12112977,-0.28066087,,-1,NO,58346
NEWACCOUNT-36.12114083021879,36.12114083,-0.251244731,,-1,NO,58347
NEWACCOUNT-36.12114116549492,36.12114117,-0.261850749,,-1,NO,58348
NEWACCOUNT-36.1211472004652,36.1211472,-0.245638967,,-1,NO,58349
NEWACCOUNT-36.121149212121956,36.12114921,-0.260889858,,-1,NO,58350
NEWACCOUNT-36.121155582368374,36.12115558,-0.27756262,,-1,NO,58351
NEWACCOUNT-36.12116899341345,36.12116899,-0.254458992,,-1,NO,58353
NEWACCOUNT-36.12117636948824,36.12117637,-0.277406048,,-1,NO,58354
NEWACCOUNT-36.121177710592754,36.12117771,-0.278003839,,-1,NO,58355
NEWACCOUNT-36.121188774704926,36.12118877,-0.181814574,,-1,NO,58357
NEWACCOUNT-36.12119011580944,36.12119012,-0.271065044,,-1,NO,58358
NEWACCOUNT-36.12119145691395,36.12119146,-0.172489248,,-1,NO,58360
NEWACCOUNT-36.12119581550359,36.12119582,-0.27170072,,-1,NO,58362
NEWACCOUNT-36.12119715660811,36.12119716,-0.271636348,,-1,NO,58364
NEWACCOUNT-36.121201515197754,36.12120152,-0.264029351,,-1,NO,58365
NEWACCOUNT-36.12120788544417,36.12120789,-0.236748193,,-1,NO,58367
NEWACCOUNT-36.12120922654867,36.12120923,-0.287245277,,-1,NO,58368
NEWACCOUNT-36.12120922654867,36.12120923,-0.264860491,,-1,NO,58369
NEWACCOUNT-36.12121190875769,36.12121191,-0.237324192,,-1,NO,58370
NEWACCOUNT-36.12121794372797,36.12121794,-0.281311969,,-1,NO,58373
NEWACCOUNT-36.12123269587755,36.1212327,-0.270206746,,-1,NO,58379
NEWACCOUNT-36.12123806029558,36.12123806,-0.180687046,,-1,NO,58380
NEWACCOUNT-36.12124040722846,36.12124041,-0.269953616,,-1,NO,58381
NEWACCOUNT-36.12124778330326,36.12124778,-0.261182216,,-1,NO,58383
NEWACCOUNT-36.121249459683895,36.12124946,-0.280436573,,-1,NO,58385
NEWACCOUNT-36.12124979496002,36.12124979,-0.277784571,,-1,NO,58386
NEWACCOUNT-36.12125817686319,36.12125818,-0.287061884,,-1,NO,58393
NEWACCOUNT-36.12125985324383,36.12125985,-0.271537107,,-1,NO,58394
NEWACCOUNT-36.12126924097537,36.12126924,-0.25686558,,-1,NO,58396
NEWACCOUNT-36.121270917356014,36.12127092,-0.257100941,,-1,NO,58397
NEWACCOUNT-36.121272929012775,36.12127293,-0.23600791,,-1,NO,58398
NEWACCOUNT-36.12129807472229,36.12129807,-0.293499773,Southern Zone,-1,NO,58403
NEWACCOUNT-36.12130913883448,36.12130914,-0.294059342,Southern Zone,-1,NO,58409
NEWACCOUNT-36.121295392513275,36.12129539,-0.287120556,,-1,NO,58402
NEWACCOUNT-36.1212994158268,36.12129942,-0.244757534,,-1,NO,58405
NEWACCOUNT-36.12130746245384,36.12130746,-0.28051201,,-1,NO,58407
NEWACCOUNT-36.121308133006096,36.12130813,-0.257871063,,-1,NO,58408
NEWACCOUNT-36.121316850185394,36.12131685,-0.27548695,,-1,NO,58412
NEWACCOUNT-36.121316850185394,36.12131685,-0.181141008,,-1,NO,58413
NEWACCOUNT-36.12132992595434,36.12132993,-0.181627156,,-1,NO,58415
NEWACCOUNT-36.121342331171036,36.12134233,-0.217722428,,-1,NO,58418
NEWACCOUNT-36.12135373055935,36.12135373,-0.175428265,,-1,NO,58422
NEWACCOUNT-36.1213631182909,36.12136312,-0.289156662,,-1,NO,58427
NEWACCOUNT-36.12137585878372,36.12137586,-0.298068185,Southern Zone,-1,NO,58431
NEWACCOUNT-36.12137049436569,36.12137049,-0.230331397,,-1,NO,58429
NEWACCOUNT-36.1213718354702,36.12137184,-0.269821853,,-1,NO,58430
NEWACCOUNT-36.12137619405984,36.12137619,-0.179023079,,-1,NO,58432
NEWACCOUNT-36.1213768646121,36.12137686,-0.244318997,,-1,NO,58433
NEWACCOUNT-36.12138021737337,36.12138022,-0.244878903,,-1,NO,58435
NEWACCOUNT-36.12138390541077,36.12138391,-0.264767621,,-1,NO,58438
NEWACCOUNT-36.12139664590359,36.12139665,-0.263017163,,-1,NO,58440
NEWACCOUNT-36.12140100449324,36.121401,-0.251823412,,-1,NO,58441
NEWACCOUNT-36.121401339769356,36.12140134,-0.247081646,,-1,NO,58442
NEWACCOUNT-36.121406368911266,36.12140637,-0.182516303,,-1,NO,58445
NEWACCOUNT-36.12141139805317,36.1214114,-0.279256751,,-1,NO,58447
NEWACCOUNT-36.12142011523247,36.12142012,-0.261745139,,-1,NO,58450
NEWACCOUNT-36.12143352627755,36.12143353,-0.258418563,,-1,NO,58457
NEWACCOUNT-36.12143587321043,36.12143587,-0.249220353,,-1,NO,58460
NEWACCOUNT-36.12144660204649,36.1214466,-0.257266566,,-1,NO,58463
NEWACCOUNT-36.121451631188386,36.12145163,-0.295219717,Southern Zone,-1,NO,58464
NEWACCOUNT-36.12145330756903,36.12145331,-0.297916977,Southern Zone,-1,NO,58465
NEWACCOUNT-36.12146604806185,36.12146605,-0.223149503,,-1,NO,58469
NEWACCOUNT-36.12146973609924,36.12146974,-0.26109471,,-1,NO,58471
NEWACCOUNT-36.121474765241146,36.12147477,-0.249795011,,-1,NO,58472
NEWACCOUNT-36.12147577106953,36.12147577,-0.281387405,,-1,NO,58474
NEWACCOUNT-36.12148683518171,36.12148684,-0.264152731,,-1,NO,58480
NEWACCOUNT-36.12152338027954,36.12152338,-0.172440634,,-1,NO,58490
NEWACCOUNT-36.12153109163046,36.12153109,-0.270719042,,-1,NO,58491
NEWACCOUNT-36.12153209745883,36.1215321,-0.270844434,,-1,NO,58492
NEWACCOUNT-36.12153276801109,36.12153277,-0.261629469,,-1,NO,58493
NEWACCOUNT-36.12153545022011,36.12153545,-0.236314349,,-1,NO,58495
NEWACCOUNT-36.12155556678772,36.12155557,-0.258223434,,-1,NO,58499
NEWACCOUNT-36.12155791372061,36.12155791,-0.17377905,,-1,NO,58500
NEWACCOUNT-36.12156059592962,36.1215606,-0.25477616,,-1,NO,58501
NEWACCOUNT-36.12156596034765,36.12156596,-0.172660909,,-1,NO,58503
NEWACCOUNT-36.12157132476568,36.12157132,-0.275764555,,-1,NO,58505
NEWACCOUNT-36.12159848213196,36.12159848,-0.269828559,,-1,NO,58512
NEWACCOUNT-36.121607199311256,36.1216072,-0.271703737,,-1,NO,58515
NEWACCOUNT-36.12160820513964,36.12160821,-0.277098939,,-1,NO,58516
NEWACCOUNT-36.121611557900906,36.12161156,-0.279223894,,-1,NO,58518
NEWACCOUNT-36.12162262201309,36.12162262,-0.275161401,,-1,NO,58521
NEWACCOUNT-36.121626645326614,36.12162665,-0.271710108,,-1,NO,58524
NEWACCOUNT-36.121627651154995,36.12162765,-0.264292204,,-1,NO,58525
NEWACCOUNT-36.12163871526718,36.12163872,-0.29392825,Southern Zone,-1,NO,58529
NEWACCOUNT-36.121652126312256,36.12165213,-0.270003236,,-1,NO,58536
NEWACCOUNT-36.12165380269289,36.1216538,-0.259560502,,-1,NO,58538
NEWACCOUNT-36.1216551437974,36.12165514,-0.279755971,,-1,NO,58539
NEWACCOUNT-36.1216601729393,36.12166017,-0.17286308,,-1,NO,58540
NEWACCOUNT-36.12169336527586,36.12169337,-0.276462257,,-1,NO,58550
NEWACCOUNT-36.1217000707984,36.12170007,-0.254421106,,-1,NO,58553
NEWACCOUNT-36.121705770492554,36.12170577,-0.262058618,,-1,NO,58554
NEWACCOUNT-36.12172991037369,36.12172991,-0.293610413,Southern Zone,-1,NO,58561
NEWACCOUNT-36.1217225342989,36.12172253,-0.262586673,,-1,NO,58559
NEWACCOUNT-36.12172823399305,36.12172823,-0.259546756,,-1,NO,58560
NEWACCOUNT-36.12172991037369,36.12172991,-0.288071723,,-1,NO,58562
NEWACCOUNT-36.12173292785883,36.12173293,-0.279033459,,-1,NO,58565
NEWACCOUNT-36.12173359841108,36.1217336,-0.247433683,,-1,NO,58566
NEWACCOUNT-36.12173728644848,36.12173729,-0.291785864,,-1,NO,58569
NEWACCOUNT-36.121741980314255,36.12174198,-0.181762271,,-1,NO,58571
NEWACCOUNT-36.12177416682243,36.12177417,-0.270964127,,-1,NO,58577
NEWACCOUNT-36.12177584320307,36.12177584,-0.233621769,,-1,NO,58578
NEWACCOUNT-36.12179160118103,36.1217916,-0.286115076,,-1,NO,58585
NEWACCOUNT-36.121803000569344,36.121803,-0.289132187,,-1,NO,58590
NEWACCOUNT-36.121811382472515,36.12181138,-0.264668045,,-1,NO,58591
NEWACCOUNT-36.121818758547306,36.12181876,-0.288466002,,-1,NO,58592
NEWACCOUNT-36.12184390425682,36.1218439,-0.297627638,Southern Zone,-1,NO,58603
NEWACCOUNT-36.121885143220425,36.12188514,-0.294628633,Southern Zone,-1,NO,58614
NEWACCOUNT-36.12181909382343,36.12181909,-0.25465345,,-1,NO,58593
NEWACCOUNT-36.121822111308575,36.12182211,-0.262922281,,-1,NO,58594
NEWACCOUNT-36.12182915210724,36.12182915,-0.277200862,,-1,NO,58595
NEWACCOUNT-36.12183418124914,36.12183418,-0.257893526,,-1,NO,58597
NEWACCOUNT-36.12183786928654,36.12183787,-0.262659762,,-1,NO,58598
NEWACCOUNT-36.12183786928654,36.12183787,-0.259169574,,-1,NO,58599
NEWACCOUNT-36.121840886771686,36.12184089,-0.279490435,,-1,NO,58601
NEWACCOUNT-36.12184155732393,36.12184156,-0.262661774,,-1,NO,58602
NEWACCOUNT-36.12185463309288,36.12185463,-0.263365511,,-1,NO,58605
NEWACCOUNT-36.12187273800373,36.12187274,-0.271117346,,-1,NO,58608
NEWACCOUNT-36.12187508493662,36.12187508,-0.271649759,,-1,NO,58609
NEWACCOUNT-36.12187709659338,36.1218771,-0.276306355,,-1,NO,58610
